project_name,repository,file_path,line_number,usage_type,code_snippet,file_url
oslo.messaging,openstack/oslo.messaging,oslo_messaging/server.py,331,"Other(""available values are 'eventlet' and 'threading'."")",available values are 'eventlet' and 'threading'.,https://opendev.org/openstack/oslo.messaging/src/branch/master/oslo_messaging/server.py
oslo.messaging,openstack/oslo.messaging,oslo_messaging/server.py,335,"Other(""if executor and executor not in (\""threading\"", \""eve"")","if executor and executor not in (""threading"", ""eventlet""):",https://opendev.org/openstack/oslo.messaging/src/branch/master/oslo_messaging/server.py
oslo.messaging,openstack/oslo.messaging,oslo_messaging/server.py,338,"Other(""\""Executor should be None or 'eventlet' and 'thread"")","""Executor should be None or 'eventlet' and 'threading'"")",https://opendev.org/openstack/oslo.messaging/src/branch/master/oslo_messaging/server.py
oslo.messaging,openstack/oslo.messaging,oslo_messaging/server.py,349,"Other(""if self.executor_type == \""eventlet\"":"")","if self.executor_type == ""eventlet"":",https://opendev.org/openstack/oslo.messaging/src/branch/master/oslo_messaging/server.py
oslo.messaging,openstack/oslo.messaging,oslo_messaging/server.py,350,"Other(""eventletutils.warn_eventlet_not_patched("")",eventletutils.warn_eventlet_not_patched(,https://opendev.org/openstack/oslo.messaging/src/branch/master/oslo_messaging/server.py
oslo.messaging,openstack/oslo.messaging,oslo_messaging/server.py,352,"Other(""what=\""the 'oslo.messaging eventlet executor'\"")"")","what=""the 'oslo.messaging eventlet executor'"")",https://opendev.org/openstack/oslo.messaging/src/branch/master/oslo_messaging/server.py
oslo.messaging,openstack/oslo.messaging,pyproject.toml,52,"Other(""eventlet = \""futurist:GreenThreadPoolExecutor\"""")","eventlet = ""futurist:GreenThreadPoolExecutor""",https://opendev.org/openstack/oslo.messaging/src/branch/master/pyproject.toml
oslo.messaging,openstack/oslo.messaging,releasenotes/notes/bug-2098714-d55094fa4fbb3178.yaml,4,"Other(""Fixes delayed metrics processing in services using"")","Fixes delayed metrics processing in services using eventlet, caused by",https://opendev.org/openstack/oslo.messaging/src/branch/master/releasenotes/notes/bug-2098714-d55094fa4fbb3178.yaml
oslo.messaging,openstack/oslo.messaging,releasenotes/notes/bug-2098714-d55094fa4fbb3178.yaml,5,"Other(""mixing a native thread with an eventlet-patched qu"")",mixing a native thread with an eventlet-patched queue.,https://opendev.org/openstack/oslo.messaging/src/branch/master/releasenotes/notes/bug-2098714-d55094fa4fbb3178.yaml
oslo.messaging,openstack/oslo.messaging,releasenotes/notes/deprecate-eventlet-executor-13835b9818fd77f2.yaml,5,"Other(""eventlet.html"")","OpenStack `is planned <https://governance.openstack.org/tc//goals/proposed/remove-eventlet.html>`_, for this reason the Eventlet executor is",https://opendev.org/openstack/oslo.messaging/src/branch/master/releasenotes/notes/deprecate-eventlet-executor-13835b9818fd77f2.yaml
oslo.messaging,openstack/oslo.messaging,releasenotes/notes/deprecate-the-option-heartbeat_in_pthread-from-rabbit-driver-5757adb83701caa5.yaml,8,"Other(""never worked with services using eventlet for core"")",never worked with services using eventlet for core service framework.,https://opendev.org/openstack/oslo.messaging/src/branch/master/releasenotes/notes/deprecate-the-option-heartbeat_in_pthread-from-rabbit-driver-5757adb83701caa5.yaml
oslo.messaging,openstack/oslo.messaging,test-requirements.txt,13,"Other(""eventlet>=0.23.0 # MIT"")",eventlet>=0.23.0 # MIT,https://opendev.org/openstack/oslo.messaging/src/branch/master/test-requirements.txt
oslo.messaging,openstack/oslo.messaging,tools/simulator.py,16,Import,import eventlet,https://opendev.org/openstack/oslo.messaging/src/branch/master/tools/simulator.py
oslo.messaging,openstack/oslo.messaging,tools/simulator.py,17,MonkeyPatch,eventlet.monkey_patch(),https://opendev.org/openstack/oslo.messaging/src/branch/master/tools/simulator.py
oslo.messaging,openstack/oslo.messaging,tools/simulator.py,270,Executor,"endpoints, executor='eventlet')",https://opendev.org/openstack/oslo.messaging/src/branch/master/tools/simulator.py
oslo.messaging,openstack/oslo.messaging,tools/simulator.py,302,Executor,"endpoints, executor='eventlet',",https://opendev.org/openstack/oslo.messaging/src/branch/master/tools/simulator.py
oslo.messaging,openstack/oslo.messaging,tools/simulator.py,535,Pool,p = eventlet.GreenPool(size=threads),https://opendev.org/openstack/oslo.messaging/src/branch/master/tools/simulator.py
oslo.messaging,openstack/oslo.messaging,tools/simulator.py,552,Pool,p = eventlet.GreenPool(size=threads),https://opendev.org/openstack/oslo.messaging/src/branch/master/tools/simulator.py
oslo.messaging,openstack/oslo.messaging,tools/simulator.py,574,Sleep,eventlet.sleep(),https://opendev.org/openstack/oslo.messaging/src/branch/master/tools/simulator.py
oslo.messaging,openstack/oslo.messaging,tools/simulator.py,581,Sleep,eventlet.sleep(),https://opendev.org/openstack/oslo.messaging/src/branch/master/tools/simulator.py
oslo.messaging,openstack/oslo.messaging,tools/simulator.py,740,"Other(""type=str, default='eventlet',"")","type=str, default='eventlet',",https://opendev.org/openstack/oslo.messaging/src/branch/master/tools/simulator.py
oslo.privsep,openstack/oslo.privsep,oslo_privsep/daemon.py,60,Import,import eventlet,https://opendev.org/openstack/oslo.privsep/src/branch/master/oslo_privsep/daemon.py
oslo.privsep,openstack/oslo.privsep,oslo_privsep/daemon.py,61,Import,from eventlet import patcher,https://opendev.org/openstack/oslo.privsep/src/branch/master/oslo_privsep/daemon.py
oslo.privsep,openstack/oslo.privsep,oslo_privsep/daemon.py,90,"Other(""eventlet.patcher"")",if eventlet.patcher.is_monkey_patched(module):,https://opendev.org/openstack/oslo.privsep/src/branch/master/oslo_privsep/daemon.py
oslo.privsep,openstack/oslo.privsep,oslo_privsep/daemon.py,254,"Other(""eventlet.patcher"")",if eventlet.patcher.is_monkey_patched('socket'):,https://opendev.org/openstack/oslo.privsep/src/branch/master/oslo_privsep/daemon.py
oslo.privsep,openstack/oslo.privsep,oslo_privsep/daemon.py,255,"Other(""eventlet.greenio"")","return eventlet.greenio.GreenPipe(fd, *args, **kwargs)",https://opendev.org/openstack/oslo.privsep/src/branch/master/oslo_privsep/daemon.py
oslo.privsep,openstack/oslo.privsep,oslo_privsep/daemon.py,288,"Other(""for eventlet_mod_name, func_modules in EVENTLET_LI"")","for eventlet_mod_name, func_modules in EVENTLET_LIBRARIES:",https://opendev.org/openstack/oslo.privsep/src/branch/master/oslo_privsep/daemon.py
oslo.privsep,openstack/oslo.privsep,oslo_privsep/daemon.py,289,"Other(""eventlet.patcher"")",if not eventlet.patcher.is_monkey_patched(eventlet_mod_name):,https://opendev.org/openstack/oslo.privsep/src/branch/master/oslo_privsep/daemon.py
oslo.privsep,openstack/oslo.privsep,oslo_privsep/daemon.py,294,"Other(""eventlet.patcher"")",orig_mod = eventlet.patcher.original(name),https://opendev.org/openstack/oslo.privsep/src/branch/master/oslo_privsep/daemon.py
oslo.privsep,openstack/oslo.privsep,oslo_privsep/daemon.py,570,"Other(""logging.setup(cfg.CONF, 'privsep', fix_eventlet=Fa"")","logging.setup(cfg.CONF, 'privsep', fix_eventlet=False)",https://opendev.org/openstack/oslo.privsep/src/branch/master/oslo_privsep/daemon.py
oslo.privsep,openstack/oslo.privsep,releasenotes/notes/deprecate-eventlet-monkey-patching-c37fea982471c01c.yaml,5,"Other(""eventlet.html"")","OpenStack `is planned <https://governance.openstack.org/tc//goals/proposed/remove-eventlet.html>`_,",https://opendev.org/openstack/oslo.privsep/src/branch/master/releasenotes/notes/deprecate-eventlet-monkey-patching-c37fea982471c01c.yaml
oslo.privsep,openstack/oslo.privsep,releasenotes/notes/un-monkey-patch-privileged-daemon-160e00296549df3d.yaml,4,"Other(""The ``oslo.privsep`` client can be called from a p"")",The ``oslo.privsep`` client can be called from a program using eventlet.,https://opendev.org/openstack/oslo.privsep/src/branch/master/releasenotes/notes/un-monkey-patch-privileged-daemon-160e00296549df3d.yaml
oslo.privsep,openstack/oslo.privsep,releasenotes/notes/un-monkey-patch-privileged-daemon-160e00296549df3d.yaml,5,"Other(""eventlet.monkey_patch"")","If ``eventlet.monkey_patch``, some libraries will be patched, for example",https://opendev.org/openstack/oslo.privsep/src/branch/master/releasenotes/notes/un-monkey-patch-privileged-daemon-160e00296549df3d.yaml
oslo.privsep,openstack/oslo.privsep,releasenotes/notes/un-monkey-patch-privileged-daemon-160e00296549df3d.yaml,9,"Other(""original values. The goal is to prevent some timeo"")",original values. The goal is to prevent some timeouts when using eventlet,https://opendev.org/openstack/oslo.privsep/src/branch/master/releasenotes/notes/un-monkey-patch-privileged-daemon-160e00296549df3d.yaml
oslo.privsep,openstack/oslo.privsep,releasenotes/source/locale/en_GB/LC_MESSAGES/releasenotes.po,120,"Other(""\""The ``oslo.privsep`` client can be called from a "")","""The ``oslo.privsep`` client can be called from a program using eventlet. If """,https://opendev.org/openstack/oslo.privsep/src/branch/master/releasenotes/source/locale/en_GB/LC_MESSAGES/releasenotes.po
oslo.privsep,openstack/oslo.privsep,releasenotes/source/locale/en_GB/LC_MESSAGES/releasenotes.po,121,"Other(""eventlet.monkey_patch"")","""``eventlet.monkey_patch``, some libraries will be patched, for example """,https://opendev.org/openstack/oslo.privsep/src/branch/master/releasenotes/source/locale/en_GB/LC_MESSAGES/releasenotes.po
oslo.privsep,openstack/oslo.privsep,releasenotes/source/locale/en_GB/LC_MESSAGES/releasenotes.po,125,"Other(""\""values. The goal is to prevent some timeouts when"")","""values. The goal is to prevent some timeouts when using eventlet threads """,https://opendev.org/openstack/oslo.privsep/src/branch/master/releasenotes/source/locale/en_GB/LC_MESSAGES/releasenotes.po
oslo.privsep,openstack/oslo.privsep,releasenotes/source/locale/en_GB/LC_MESSAGES/releasenotes.po,129,"Other(""\""The ``oslo.privsep`` client can be called from a "")","""The ``oslo.privsep`` client can be called from a program using eventlet. If """,https://opendev.org/openstack/oslo.privsep/src/branch/master/releasenotes/source/locale/en_GB/LC_MESSAGES/releasenotes.po
oslo.privsep,openstack/oslo.privsep,releasenotes/source/locale/en_GB/LC_MESSAGES/releasenotes.po,130,"Other(""eventlet.monkey_patch"")","""``eventlet.monkey_patch``, some libraries will be patched, for example """,https://opendev.org/openstack/oslo.privsep/src/branch/master/releasenotes/source/locale/en_GB/LC_MESSAGES/releasenotes.po
oslo.privsep,openstack/oslo.privsep,releasenotes/source/locale/en_GB/LC_MESSAGES/releasenotes.po,134,"Other(""\""values. The goal is to prevent some timeouts when"")","""values. The goal is to prevent some timeouts when using eventlet threads """,https://opendev.org/openstack/oslo.privsep/src/branch/master/releasenotes/source/locale/en_GB/LC_MESSAGES/releasenotes.po
oslo.privsep,openstack/oslo.privsep,requirements.txt,10,"Other(""eventlet>=0.21.0 # MIT"")",eventlet>=0.21.0 # MIT,https://opendev.org/openstack/oslo.privsep/src/branch/master/requirements.txt
oslo.reports,openstack/oslo.reports,doc/source/user/report.txt,18,"Other(""/usr/local/lib/python2.7/dist-packages/eventlet/hu"")",/usr/local/lib/python2.7/dist-packages/eventlet/hubs/hub.py:346 in run,https://opendev.org/openstack/oslo.reports/src/branch/master/doc/source/user/report.txt
oslo.reports,openstack/oslo.reports,doc/source/user/report.txt,21,"Other(""/usr/local/lib/python2.7/dist-packages/eventlet/hu"")",/usr/local/lib/python2.7/dist-packages/eventlet/hubs/poll.py:82 in wait,https://opendev.org/openstack/oslo.reports/src/branch/master/doc/source/user/report.txt
oslo.reports,openstack/oslo.reports,doc/source/user/report.txt,39,"Other(""eventlet.greenthread"")",`eventlet.greenthread.sleep(self.wait_interval)`,https://opendev.org/openstack/oslo.reports/src/branch/master/doc/source/user/report.txt
oslo.reports,openstack/oslo.reports,doc/source/user/report.txt,41,"Other(""/usr/local/lib/python2.7/dist-packages/eventlet/gr"")",/usr/local/lib/python2.7/dist-packages/eventlet/greenthread.py:34 in sleep,https://opendev.org/openstack/oslo.reports/src/branch/master/doc/source/user/report.txt
oslo.reports,openstack/oslo.reports,doc/source/user/report.txt,44,"Other(""/usr/local/lib/python2.7/dist-packages/eventlet/hu"")",/usr/local/lib/python2.7/dist-packages/eventlet/hubs/hub.py:294 in switch,https://opendev.org/openstack/oslo.reports/src/branch/master/doc/source/user/report.txt
oslo.rootwrap,openstack/oslo.rootwrap,oslo_rootwrap/__init__.py,21,Import,import eventlet.patcher,https://opendev.org/openstack/oslo.rootwrap/src/branch/master/oslo_rootwrap/__init__.py
oslo.rootwrap,openstack/oslo.rootwrap,oslo_rootwrap/__init__.py,26,"Other(""eventlet.patcher"")",_patched_socket = (eventlet.patcher.is_monkey_patched('socket') or,https://opendev.org/openstack/oslo.rootwrap/src/branch/master/oslo_rootwrap/__init__.py
oslo.rootwrap,openstack/oslo.rootwrap,oslo_rootwrap/__init__.py,34,Import,from eventlet.green import subprocess   # noqa,https://opendev.org/openstack/oslo.rootwrap/src/branch/master/oslo_rootwrap/__init__.py
oslo.rootwrap,openstack/oslo.rootwrap,releasenotes/notes/deprecate-eventlet-monkey-patching-462dc9f2929efab1.yaml,5,"Other(""eventlet.html"")","OpenStack `is planned <https://governance.openstack.org/tc//goals/proposed/remove-eventlet.html>`_,",https://opendev.org/openstack/oslo.rootwrap/src/branch/master/releasenotes/notes/deprecate-eventlet-monkey-patching-462dc9f2929efab1.yaml
oslo.rootwrap,openstack/oslo.rootwrap,test-requirements.txt,9,"Other(""eventlet>=0.18.2 # MIT"")",eventlet>=0.18.2 # MIT,https://opendev.org/openstack/oslo.rootwrap/src/branch/master/test-requirements.txt
oslo.rootwrap,openstack/oslo.rootwrap,tox.ini,14,"Other(""stestr run --slowest (?!tests.test_functional_even"")",stestr run --slowest (?!tests.test_functional_eventlet)tests {posargs},https://opendev.org/openstack/oslo.rootwrap/src/branch/master/tox.ini
oslo.rootwrap,openstack/oslo.rootwrap,tox.ini,15,"Other(""env TEST_EVENTLET=1 stestr run --slowest tests.tes"")",env TEST_EVENTLET=1 stestr run --slowest tests.test_functional_eventlet,https://opendev.org/openstack/oslo.rootwrap/src/branch/master/tox.ini
oslo.service,openstack/oslo.service,doc/source/reference/eventlet_backdoor.rst,2,"Other(""eventlet_backdoor"")",eventlet_backdoor,https://opendev.org/openstack/oslo.service/src/branch/master/doc/source/reference/eventlet_backdoor.rst
oslo.service,openstack/oslo.service,doc/source/reference/eventlet_backdoor.rst,5,"Other("".. automodule:: oslo_service.eventlet_backdoor"")",.. automodule:: oslo_service.eventlet_backdoor,https://opendev.org/openstack/oslo.service/src/branch/master/doc/source/reference/eventlet_backdoor.rst
oslo.service,openstack/oslo.service,doc/source/reference/index.rst,8,"Other(""eventlet_backdoor"")",eventlet_backdoor,https://opendev.org/openstack/oslo.service/src/branch/master/doc/source/reference/index.rst
oslo.service,openstack/oslo.service,doc/source/user/backend.rst,38,"Other(""eventlet.org"")",- `Eventlet removal guide <https://removal.eventlet.org/>`_,https://opendev.org/openstack/oslo.service/src/branch/master/doc/source/user/backend.rst
oslo.service,openstack/oslo.service,doc/source/user/backend.rst,397,"Other(""- Uses built-in eventlet processes"")",- Uses built-in eventlet processes,https://opendev.org/openstack/oslo.service/src/branch/master/doc/source/user/backend.rst
oslo.service,openstack/oslo.service,doc/source/user/backend.rst,400,"Other(""- Uses eventlet green thread pools"")",- Uses eventlet green thread pools,https://opendev.org/openstack/oslo.service/src/branch/master/doc/source/user/backend.rst
oslo.service,openstack/oslo.service,doc/source/user/backend.rst,403,"Other(""- Provided (with eventlet)"")",- Provided (with eventlet),https://opendev.org/openstack/oslo.service/src/branch/master/doc/source/user/backend.rst
oslo.service,openstack/oslo.service,doc/source/user/backend.rst,406,"Other(""- Provided (eventlet only)"")",- Provided (eventlet only),https://opendev.org/openstack/oslo.service/src/branch/master/doc/source/user/backend.rst
oslo.service,openstack/oslo.service,doc/source/user/backend.rst,413,"Other(""See `eventlet_backdoor.py`_"")",See `eventlet_backdoor.py`_,https://opendev.org/openstack/oslo.service/src/branch/master/doc/source/user/backend.rst
oslo.service,openstack/oslo.service,doc/source/user/backend.rst,434,"Other(""eventlet.org"")",- `Eventlet removal guide <https://removal.eventlet.org/>`_,https://opendev.org/openstack/oslo.service/src/branch/master/doc/source/user/backend.rst
oslo.service,openstack/oslo.service,doc/source/user/backend.rst,441,"Other("".. _Epoxy spec for Eventlet removal: https://specs"")",.. _Epoxy spec for Eventlet removal: https://specs.openstack.org/openstack/oslo-specs/specs/epoxy/remove-eventlet-from-oslo-service.html,https://opendev.org/openstack/oslo.service/src/branch/master/doc/source/user/backend.rst
oslo.service,openstack/oslo.service,doc/source/user/backend.rst,442,"Other(""eventlet.html"")",.. _OpenStack Eventlet removal goal: https://governance.openstack.org/tc/goals/selected/remove-eventlet.html,https://opendev.org/openstack/oslo.service/src/branch/master/doc/source/user/backend.rst
oslo.service,openstack/oslo.service,doc/source/user/backend.rst,443,"Other("".. _Epoxy spec for oslo.service: https://specs.ope"")",.. _Epoxy spec for oslo.service: https://specs.openstack.org/openstack/oslo-specs/specs/epoxy/remove-eventlet-from-oslo-service.html,https://opendev.org/openstack/oslo.service/src/branch/master/doc/source/user/backend.rst
oslo.service,openstack/oslo.service,doc/source/user/backend.rst,444,"Other(""eventlet.html"")",.. _Eventlet removal goal: https://governance.openstack.org/tc/goals/selected/remove-eventlet.html,https://opendev.org/openstack/oslo.service/src/branch/master/doc/source/user/backend.rst
oslo.service,openstack/oslo.service,doc/source/user/backend.rst,445,"Other("".. _eventlet_backdoor.py: https://opendev.org/open"")",.. _eventlet_backdoor.py: https://opendev.org/openstack/oslo.service/src/branch/master/oslo_service/eventlet_backdoor.py,https://opendev.org/openstack/oslo.service/src/branch/master/doc/source/user/backend.rst
oslo.service,openstack/oslo.service,doc/source/user/usage.rst,17,"Other(""* :func:`~oslo_service.eventlet_backdoor.initializ"")",* :func:`~oslo_service.eventlet_backdoor.initialize_if_enabled`,https://opendev.org/openstack/oslo.service/src/branch/master/doc/source/user/usage.rst
oslo.service,openstack/oslo.service,doc/source/user/usage.rst,53,"Other("":mod:`~oslo_service.eventlet_backdoor` modules for"")",:mod:`~oslo_service.eventlet_backdoor` modules for the ``[DEFAULT]``,https://opendev.org/openstack/oslo.service/src/branch/master/doc/source/user/usage.rst
oslo.service,openstack/oslo.service,doc/source/user/usage.rst,206,"Other(""calltrace) through the :mod:`~oslo_service.eventle"")",calltrace) through the :mod:`~oslo_service.eventlet_backdoor` module. The,https://opendev.org/openstack/oslo.service/src/branch/master/doc/source/user/usage.rst
oslo.service,openstack/oslo.service,oslo_service/_options.py,25,"Other(""eventlet_backdoor_opts = ["")",eventlet_backdoor_opts = [,https://opendev.org/openstack/oslo.service/src/branch/master/oslo_service/_options.py
oslo.service,openstack/oslo.service,oslo_service/_options.py,32,"Other(""help=\""Enable eventlet backdoor.  %s\"" % help_for_ba"")","help=""Enable eventlet backdoor.  %s"" % help_for_backdoor_port),",https://opendev.org/openstack/oslo.service/src/branch/master/oslo_service/_options.py
oslo.service,openstack/oslo.service,oslo_service/_options.py,39,"Other(""help=\""Enable eventlet backdoor, using the provided"")","help=""Enable eventlet backdoor, using the provided path""",https://opendev.org/openstack/oslo.service/src/branch/master/oslo_service/_options.py
oslo.service,openstack/oslo.service,oslo_service/backend/__init__.py,34,"Other(""EVENTLET = \""eventlet\"""")","EVENTLET = ""eventlet""",https://opendev.org/openstack/oslo.service/src/branch/master/oslo_service/backend/__init__.py
oslo.service,openstack/oslo.service,oslo_service/backend/_common/loopingcall.py,15,"Other(""\""\""\""Common looping call functionality for both even"")","""""""Common looping call functionality for both eventlet and threading",https://opendev.org/openstack/oslo.service/src/branch/master/oslo_service/backend/_common/loopingcall.py
oslo.service,openstack/oslo.service,oslo_service/backend/_common/threadgroup.py,15,"Other(""\""\""\""Common thread group functionality for both even"")","""""""Common thread group functionality for both eventlet and threading",https://opendev.org/openstack/oslo.service/src/branch/master/oslo_service/backend/_common/threadgroup.py
oslo.service,openstack/oslo.service,oslo_service/backend/_common/threadgroup.py,29,"Other(""This provides a common interface for both eventlet"")",This provides a common interface for both eventlet and threading,https://opendev.org/openstack/oslo.service/src/branch/master/oslo_service/backend/_common/threadgroup.py
oslo.service,openstack/oslo.service,oslo_service/backend/_common/threadgroup.py,180,"Other(""that is shared between the eventlet and threading "")",that is shared between the eventlet and threading backends.,https://opendev.org/openstack/oslo.service/src/branch/master/oslo_service/backend/_common/threadgroup.py
oslo.service,openstack/oslo.service,oslo_service/backend/_eventlet/__init__.py,18,"Other(""from oslo_service.backend._eventlet import looping"")",from oslo_service.backend._eventlet import loopingcall,https://opendev.org/openstack/oslo.service/src/branch/master/oslo_service/backend/_eventlet/__init__.py
oslo.service,openstack/oslo.service,oslo_service/backend/_eventlet/__init__.py,19,"Other(""from oslo_service.backend._eventlet import service"")",from oslo_service.backend._eventlet import service,https://opendev.org/openstack/oslo.service/src/branch/master/oslo_service/backend/_eventlet/__init__.py
oslo.service,openstack/oslo.service,oslo_service/backend/_eventlet/__init__.py,20,"Other(""from oslo_service.backend._eventlet import threadg"")",from oslo_service.backend._eventlet import threadgroup,https://opendev.org/openstack/oslo.service/src/branch/master/oslo_service/backend/_eventlet/__init__.py
oslo.service,openstack/oslo.service,oslo_service/backend/_eventlet/loopingcall.py,19,Import,from eventlet import event,https://opendev.org/openstack/oslo.service/src/branch/master/oslo_service/backend/_eventlet/loopingcall.py
oslo.service,openstack/oslo.service,oslo_service/backend/_eventlet/loopingcall.py,20,Import,from eventlet import greenthread,https://opendev.org/openstack/oslo.service/src/branch/master/oslo_service/backend/_eventlet/loopingcall.py
oslo.service,openstack/oslo.service,oslo_service/backend/_eventlet/loopingcall.py,21,Import,from oslo_utils import eventletutils,https://opendev.org/openstack/oslo.service/src/branch/master/oslo_service/backend/_eventlet/loopingcall.py
oslo.service,openstack/oslo.service,oslo_service/backend/_eventlet/loopingcall.py,36,"Other(""return eventletutils.EventletEvent()"")",return eventletutils.EventletEvent(),https://opendev.org/openstack/oslo.service/src/branch/master/oslo_service/backend/_eventlet/loopingcall.py
oslo.service,openstack/oslo.service,oslo_service/backend/_eventlet/loopingcall.py,73,"Other(""\""\""\""A fixed interval looping call for eventlet back"")","""""""A fixed interval looping call for eventlet backend.""""""",https://opendev.org/openstack/oslo.service/src/branch/master/oslo_service/backend/_eventlet/loopingcall.py
oslo.service,openstack/oslo.service,oslo_service/backend/_eventlet/loopingcall.py,80,"Other(""\""\""\""A fixed interval looping call with timeout for "")","""""""A fixed interval looping call with timeout for eventlet backend.""""""",https://opendev.org/openstack/oslo.service/src/branch/master/oslo_service/backend/_eventlet/loopingcall.py
oslo.service,openstack/oslo.service,oslo_service/backend/_eventlet/loopingcall.py,85,"Other(""\""\""\""A dynamic looping call for eventlet backend.\""\""\"""")","""""""A dynamic looping call for eventlet backend.""""""",https://opendev.org/openstack/oslo.service/src/branch/master/oslo_service/backend/_eventlet/loopingcall.py
oslo.service,openstack/oslo.service,oslo_service/backend/_eventlet/loopingcall.py,90,"Other(""\""\""\""A backoff looping call for eventlet backend.\""\""\"""")","""""""A backoff looping call for eventlet backend.""""""",https://opendev.org/openstack/oslo.service/src/branch/master/oslo_service/backend/_eventlet/loopingcall.py
oslo.service,openstack/oslo.service,oslo_service/backend/_eventlet/loopingcall.py,98,"Other(""\""\""\""Create a dynamic looping call instance for even"")","""""""Create a dynamic looping call instance for eventlet backend.""""""",https://opendev.org/openstack/oslo.service/src/branch/master/oslo_service/backend/_eventlet/loopingcall.py
oslo.service,openstack/oslo.service,oslo_service/backend/_eventlet/service.py,31,Import,import eventlet,https://opendev.org/openstack/oslo.service/src/branch/master/oslo_service/backend/_eventlet/service.py
oslo.service,openstack/oslo.service,oslo_service/backend/_eventlet/service.py,32,Import,from eventlet import event,https://opendev.org/openstack/oslo.service/src/branch/master/oslo_service/backend/_eventlet/service.py
oslo.service,openstack/oslo.service,oslo_service/backend/_eventlet/service.py,33,Import,from eventlet import tpool,https://opendev.org/openstack/oslo.service/src/branch/master/oslo_service/backend/_eventlet/service.py
oslo.service,openstack/oslo.service,oslo_service/backend/_eventlet/service.py,36,Import,from eventlet.hubs import poll as poll_hub,https://opendev.org/openstack/oslo.service/src/branch/master/oslo_service/backend/_eventlet/service.py
oslo.service,openstack/oslo.service,oslo_service/backend/_eventlet/service.py,51,"Other(""from oslo_service.backend._eventlet import threadg"")",from oslo_service.backend._eventlet import threadgroup,https://opendev.org/openstack/oslo.service/src/branch/master/oslo_service/backend/_eventlet/service.py
oslo.service,openstack/oslo.service,oslo_service/backend/_eventlet/service.py,53,Import,from oslo_service import eventlet_backdoor,https://opendev.org/openstack/oslo.service/src/branch/master/oslo_service/backend/_eventlet/service.py
oslo.service,openstack/oslo.service,oslo_service/backend/_eventlet/service.py,103,Spawn,"eventlet.spawn(self._handle_signal_cb, signo, frame)",https://opendev.org/openstack/oslo.service/src/branch/master/oslo_service/backend/_eventlet/service.py
oslo.service,openstack/oslo.service,oslo_service/backend/_eventlet/service.py,127,"Other(""signal from interrupting eventlet's call to poll()"")",signal from interrupting eventlet's call to poll() or sleep().,https://opendev.org/openstack/oslo.service/src/branch/master/oslo_service/backend/_eventlet/service.py
oslo.service,openstack/oslo.service,oslo_service/backend/_eventlet/service.py,129,"Other(""eventlet.patcher"")",select_module = eventlet.patcher.original('select'),https://opendev.org/openstack/oslo.service/src/branch/master/oslo_service/backend/_eventlet/service.py
oslo.service,openstack/oslo.service,oslo_service/backend/_eventlet/service.py,139,"Other(""eventlet.patcher"")",time_sleep = eventlet.patcher.original('time').sleep,https://opendev.org/openstack/oslo.service/src/branch/master/oslo_service/backend/_eventlet/service.py
oslo.service,openstack/oslo.service,oslo_service/backend/_eventlet/service.py,156,"Other(""eventlet.hubs"")",hub = eventlet.hubs.get_hub(),https://opendev.org/openstack/oslo.service/src/branch/master/oslo_service/backend/_eventlet/service.py
oslo.service,openstack/oslo.service,oslo_service/backend/_eventlet/service.py,183,"Other(""eventlet_backdoor.initialize_if_enabled(self.conf)"")",eventlet_backdoor.initialize_if_enabled(self.conf)),https://opendev.org/openstack/oslo.service/src/branch/master/oslo_service/backend/_eventlet/service.py
oslo.service,openstack/oslo.service,oslo_service/backend/_eventlet/service.py,339,"Other(""eventlet.greenio"")","self.readpipe = eventlet.greenio.GreenPipe(rfd, 'r')",https://opendev.org/openstack/oslo.service/src/branch/master/oslo_service/backend/_eventlet/service.py
oslo.service,openstack/oslo.service,oslo_service/backend/_eventlet/service.py,446,"Other(""eventlet.hubs"")",eventlet.hubs.use_hub(),https://opendev.org/openstack/oslo.service/src/branch/master/oslo_service/backend/_eventlet/service.py
oslo.service,openstack/oslo.service,oslo_service/backend/_eventlet/service.py,451,"Other(""eventlet.spawn_n"")",eventlet.spawn_n(self._pipe_watcher),https://opendev.org/openstack/oslo.service/src/branch/master/oslo_service/backend/_eventlet/service.py
oslo.service,openstack/oslo.service,oslo_service/backend/_eventlet/service.py,555,"Other(""eventlet.greenthread"")",eventlet.greenthread.sleep(self.wait_interval),https://opendev.org/openstack/oslo.service/src/branch/master/oslo_service/backend/_eventlet/service.py
oslo.service,openstack/oslo.service,oslo_service/backend/_eventlet/service.py,596,"Other(""eventlet.greenlet"")",except eventlet.greenlet.GreenletExit:,https://opendev.org/openstack/oslo.service/src/branch/master/oslo_service/backend/_eventlet/service.py
oslo.service,openstack/oslo.service,oslo_service/backend/_eventlet/threadgroup.py,20,Import,import eventlet,https://opendev.org/openstack/oslo.service/src/branch/master/oslo_service/backend/_eventlet/threadgroup.py
oslo.service,openstack/oslo.service,oslo_service/backend/_eventlet/threadgroup.py,21,Import,from eventlet import greenlet,https://opendev.org/openstack/oslo.service/src/branch/master/oslo_service/backend/_eventlet/threadgroup.py
oslo.service,openstack/oslo.service,oslo_service/backend/_eventlet/threadgroup.py,22,Import,from eventlet import greenpool,https://opendev.org/openstack/oslo.service/src/branch/master/oslo_service/backend/_eventlet/threadgroup.py
